setup,band,center_hz,gain_db,frequency_hz,contribution_db
Bajo,1,30,16.0,111.9183738030649,8.901592371359161
Bajo,1,30,16.0,112.32314517762758,8.88439880708669
Bajo,1,30,16.0,112.72938047504849,8.867168169210956
Bajo,1,30,16.0,113.1370849898476,8.849900679822959
Bajo,1,30,16.0,113.54626403569344,8.832596562442296
Bajo,1,30,16.0,113.95692294547224,8.815256042008505
Bajo,1,30,16.0,114.3690670713576,8.797879344872277
Bajo,1,30,16.0,114.78270178488005,8.780466698786604
Bajo,1,30,16.0,115.19783247699708,8.76301833289784
Bajo,1,30,16.0,115.61446455816372,8.74553447773663
Bajo,1,30,16.0,116.03260345840262,8.728015365208819
Bajo,1,30,16.0,116.45225462737498,8.710461228586215
Bajo,1,30,16.0,116.87342353445176,8.692872302497303
Bajo,1,30,16.0,117.29611566878468,8.675248822917842
Bajo,1,30,16.0,117.72033653937793,8.65759102716144
Bajo,1,30,16.0,118.14609167515997,8.639899153869955
Bajo,1,30,16.0,118.57338662505542,8.622173443003923
Bajo,1,30,16.0,119.00222695805763,8.604414135832823
Bajo,1,30,16.0,119.43261826330118,8.586621474925302
Bajo,1,30,16.0,119.86456615013454,8.568795704139331
Bajo,1,30,16.0,120.29807624819333,8.550937068612273
Bajo,1,30,16.0,120.73315420747385,8.533045814750873
Bajo,1,30,16.0,121.16980569840632,8.515122190221193
Bajo,1,30,16.0,121.60803641192916,8.497166443938479
Bajo,1,30,16.0,122.04785205956306,8.479178826056927
Bajo,1,30,16.0,122.48925837348524,8.46115958795943
Bajo,1,30,16.0,122.93226110660429,8.443108982247226
Bajo,1,30,16.0,123.37686603263526,8.425027262729474
Bajo,1,30,16.0,123.82307894617476,8.406914684412804
Bajo,1,30,16.0,124.2709056627764,8.388771503490787
Bajo,1,30,16.0,124.72035201902696,8.37059797733331
Bajo,1,30,16.0,125.17142387262194,8.352394364475954
Bajo,1,30,16.0,125.62412710244227,8.334160924609277
Bajo,1,30,16.0,126.07846760863092,8.315897918568023
Bajo,1,30,16.0,126.53445131266956,8.297605608320332
Bajo,1,30,16.0,126.99208415745596,8.279284256956833
Bajo,1,30,16.0,127.45137210738136,8.260934128679727
Bajo,1,30,16.0,127.91232114840818,8.242555488791801
Bajo,1,30,16.0,128.3749372881481,8.224148603685393
Bajo,1,30,16.0,128.83922655594034,8.205713740831298
Bajo,1,30,16.0,129.3051950029302,8.187251168767656
Bajo,1,30,16.0,129.77284870214783,8.168761157088761
Bajo,1,30,16.0,130.24219374858782,8.15024397643382
Bajo,1,30,16.0,130.713236259288,8.131699898475706
Bajo,1,30,16.0,131.1859823734096,8.113129195909638
Bajo,1,30,16.0,131.6604382523172,8.094532142441803
Bajo,1,30,16.0,132.1366100796589,8.075909012777986
Bajo,1,30,16.0,132.61450406144698,8.057260082612105
Bajo,1,30,16.0,133.0941264261389,8.038585628614744
Bajo,1,30,16.0,133.5754834247183,8.019885928421624
Bajo,1,30,16.0,134.05858133077646,8.001161260622068
Bajo,1,30,16.0,134.54342644059432,7.982411904747377
Bajo,1,30,16.0,135.03002507322424,7.963638141259227
Bajo,1,30,16.0,135.51838357057244,7.944840251537997
Bajo,1,30,16.0,136.00850829748188,7.926018517871062
Bajo,1,30,16.0,136.5004056418149,7.907173223441085
Bajo,1,30,16.0,136.99408201453647,7.888304652314244
Bajo,1,30,16.0,137.48954384979822,7.869413089428427
Bajo,1,30,16.0,137.98679760502174,7.850498820581434
Bajo,1,30,16.0,138.4858497609829,7.831562132419114
Bajo,1,30,16.0,138.9867068218965,7.812603312423484
Bajo,1,30,16.0,139.4893753155009,7.793622648900823
Bajo,1,30,16.0,139.99386179314303,7.774620430969742
Bajo,1,30,16.0,140.50017282986397,7.75559694854922
Bajo,1,30,16.0,141.0083150244844,7.736552492346633
Bajo,1,30,16.0,141.5182949996908,7.717487353845728
Bajo,1,30,16.0,142.0301194021217,7.698401825294598
Bajo,1,30,16.0,142.5437949024543,7.679296199693633
Bajo,1,30,16.0,143.05932819549133,7.660170770783442
Bajo,1,30,16.0,143.57672600024858,7.641025833032753
Bajo,1,30,16.0,144.09599506004207,7.621861681626294
Bajo,1,30,16.0,144.61714214257614,7.602678612452669
Bajo,1,30,16.0,145.1401740400319,7.583476922092176
Bajo,1,30,16.0,145.66509756915525,7.564256907804659
Bajo,1,30,16.0,146.1919195713461,7.545018867517296
Bajo,1,30,16.0,146.72064691274738,7.525763099812402
Bajo,1,30,16.0,147.25128648433466,7.506489903915191
Bajo,1,30,16.0,147.78384520200566,7.4871995796815485
Bajo,1,30,16.0,148.31833000667083,7.467892427585752
Bajo,1,30,16.0,148.85474786434347,7.448568748708219
Bajo,1,30,16.0,149.39310576623052,7.429228844723208
Bajo,1,30,16.0,149.933410728824,7.409873017886523
Bajo,1,30,16.0,150.47566979399204,7.390501571023189
Bajo,1,30,16.0,151.01989002907095,7.371114807515146
Bajo,1,30,16.0,151.56607852695726,7.351713031288881
Bajo,1,30,16.0,152.11424240620005,7.332296546803106
Bajo,1,30,16.0,152.66438881109383,7.3128656590363725
Bajo,1,30,16.0,153.21652491177178,7.293420673474705
Bajo,1,30,16.0,153.77065790429887,7.273961896099223
Bajo,1,30,16.0,154.32679501076586,7.254489633373745
Bajo,1,30,16.0,154.88494347938354,7.235004192232371
Bajo,1,30,16.0,155.44511058457695,7.215505880067089
Bajo,1,30,16.0,156.00730362708023,7.195995004715342
Bajo,1,30,16.0,156.571529934032,7.176471874447591
Bajo,1,30,16.0,157.13779685907062,7.1569367979548915
Bajo,1,30,16.0,157.70611178243,7.137390084336434
Bajo,1,30,16.0,158.27648211103607,7.117832043087096
Bajo,1,30,16.0,158.84891527860304,7.098262984084966
Bajo,1,30,16.0,159.42341874573032,7.078683217578904
Bajo,1,30,16.0,160.0,7.05909305417603
Bajo,1,30,16.0,160.5786665560741,7.039492804829265
Bajo,1,30,16.0,161.1594259557926,7.01988278082484
Bajo,1,30,16.0,161.74228576827207,7.000263293769789
Bajo,1,30,16.0,162.3272535900038,6.980634655579461
Bajo,1,30,16.0,162.91433704495307,6.960997178465015
Bajo,1,30,16.0,163.50354378465866,6.941351174920896
Bajo,1,30,16.0,164.09488148833225,6.921696957712332
Bajo,1,30,16.0,164.6883578629587,6.902034839862807
Bajo,1,30,16.0,165.28398064339655,6.882365134641539
Bajo,1,30,16.0,165.8817575924786,6.862688155550948
Bajo,1,30,16.0,166.48169650111328,6.843004216314119
Bajo,1,30,16.0,167.0838051883862,6.8233136308622635
Bajo,1,30,16.0,167.68809150166194,6.803616713322186
Bajo,1,30,16.0,168.29456331668626,6.783913778003733
Bajo,1,30,16.0,168.90322853768913,6.764205139387229
Bajo,1,30,16.0,169.51409509748726,6.744491112110946
Bajo,1,30,16.0,170.1271709575877,6.724772010958536
Bajo,1,30,16.0,170.74246410829178,6.705048150846463
Bajo,1,30,16.0,171.35998256879896,6.685319846811453
Bajo,1,30,16.0,171.9797343873114,6.665587413997928
Bajo,1,30,16.0,172.60172764113918,6.6458511676454135
Bajo,1,30,16.0,173.225970436805,6.626111423076
Bajo,1,30,16.0,173.85247091015032,6.60636849568175
Bajo,1,30,16.0,174.48123722644124,6.586622700912107
Bajo,1,30,16.0,175.1122775804748,6.5668743542613495
Bajo,1,30,16.0,175.74560019668587,6.547123771255986
Bajo,1,30,16.0,176.38121332925454,6.527371267442165
Bajo,1,30,16.0,177.01912526221335,6.507617158373104
Bajo,1,30,16.0,177.65934430955537,6.487861759596495
Bajo,1,30,16.0,178.30187881534275,6.468105386641908
Bajo,1,30,16.0,178.9467371538154,6.448348355008202
Bajo,1,30,16.0,179.59392772949963,6.428590980150938
Bajo,1,30,16.0,180.2434589773187,6.408833577469757
Bajo,1,30,16.0,180.8953393627017,6.389076462295817
Bajo,1,30,16.0,181.5495773816946,6.369319949879159
Bajo,1,30,16.0,182.20618156107065,6.349564355376128
Bajo,1,30,16.0,182.86516045844164,6.329809993836754
Bajo,1,30,16.0,183.5265226623692,6.3100571801921665
Bajo,1,30,16.0,184.1902767924772,6.290306229241967
Bajo,1,30,16.0,184.8564314995637,6.2705574556416295
Bajo,1,30,16.0,185.52499546571363,6.250811173889906
Bajo,1,30,16.0,186.1959774044124,6.2310676983161875
Bajo,1,30,16.0,186.869386060659,6.211327343067929
Bajo,1,30,16.0,187.5452302110802,6.191590422098009
Bajo,1,30,16.0,188.223518664045,6.171857249152125
Bajo,1,30,16.0,188.9042602597792,6.152128137756203
Bajo,1,30,16.0,189.58746387048063,6.132403401203753
Bajo,1,30,16.0,190.27313840043536,6.112683352543266
Bajo,1,30,16.0,190.9612927861328,6.09296830456561
Bajo,1,30,16.0,191.65193599638275,6.073258569791414
Bajo,1,30,16.0,192.3450770324325,6.053554460458441
Bajo,1,30,16.0,193.04072492808356,6.033856288508991
Bajo,1,30,16.0,193.7388887498096,6.01416436557728
Bajo,1,30,16.0,194.43957759687504,5.994479002976824
Bajo,1,30,16.0,195.14280060145305,5.974800511687838
Bajo,1,30,16.0,195.8485669287448,5.955129202344614
Bajo,1,30,16.0,196.5568857770992,5.9354653852229164
Bajo,1,30,16.0,197.2677663781322,5.915809370227379
Bajo,1,30,16.0,197.9812179968475,5.896161466878884
Bajo,1,30,16.0,198.69724993175743,5.876521984301965
Bajo,1,30,16.0,199.4158715150037,5.856891231212208
Bajo,1,30,16.0,200.13709211247928,5.837269515903641
Bajo,1,30,16.0,200.86092112395056,5.817657146236138
Bajo,1,30,16.0,201.5873679831797,5.798054429622823
Bajo,1,30,16.0,202.31644215804755,5.778461673017478
Bajo,1,30,16.0,203.0481531506773,5.758879182901949
Bajo,1,30,16.0,203.78251049755795,5.73930726527356
Bajo,1,30,16.0,204.5195237696689,5.719746225632533
Bajo,1,30,16.0,205.2592025726045,5.700196368969404
Bajo,1,30,16.0,206.00155654669956,5.680657999752452
Bajo,1,30,16.0,206.7465953671544,5.661131421915129
Bajo,1,30,16.0,207.49432874416155,5.64161693884349
Bajo,1,30,16.0,208.2447664230321,5.6221148533636365
Bajo,1,30,16.0,208.9979181843225,5.602625467729166
Bajo,1,30,16.0,209.7537938439623,5.583149083608623
Bajo,1,30,16.0,210.512403253382,5.563686002072947
Bajo,1,30,16.0,211.27375629964143,5.544236523582957
Bajo,1,30,16.0,212.0378629055586,5.5248009479768125
Bajo,1,30,16.0,212.80473302983904,5.505379574457497
Bajo,1,30,16.0,213.57437666720543,5.485972701580316
Bajo,1,30,16.0,214.34680384852845,5.46658062724037
Bajo,1,30,16.0,215.12202464095668,5.4472036486601
Bajo,1,30,16.0,215.9000491480483,5.427842062376776
Bajo,1,30,16.0,216.6808875099028,5.408496164230034
Bajo,1,30,16.0,217.464549903293,5.389166249349412
Bajo,1,30,16.0,218.2510465417976,5.369852612141912
Bajo,1,30,16.0,219.04038767593448,5.350555546279544
Bajo,1,30,16.0,219.83258359329423,5.331275344686909
Bajo,1,30,16.0,220.6276446186742,5.312012299528794
Bajo,1,30,16.0,221.42558111421312,5.292766702197755
Bajo,1,30,16.0,222.22640347952603,5.273538843301758
Bajo,1,30,16.0,223.03012215183983,5.25432901265178
Bajo,1,30,16.0,223.8367476061298,5.235137499249482
Bajo,1,30,16.0,224.6462903552552,5.215964591274853
Bajo,1,30,16.0,225.45876095009697,5.196810576073907
Bajo,1,30,16.0,226.2741699796952,5.177675740146358
Bajo,1,30,16.0,227.09252807138688,5.158560369133355
Bajo,1,30,16.0,227.9138458909445,5.139464747805209
Bajo,1,30,16.0,228.7381341427152,5.120389160049151
Bajo,1,30,16.0,229.5654035697601,5.101333888857102
Bajo,1,30,16.0,230.39566495399416,5.0822992163134835
Bajo,1,30,16.0,231.22892911632744,5.063285423583011
Bajo,1,30,16.0,232.06520691680524,5.044292790898566
Bajo,1,30,16.0,232.90450925475,5.025321597549044
Bajo,1,30,16.0,233.74684706890352,5.0063721218672566
Bajo,1,30,16.0,234.59223133756936,4.987444641217834
Bajo,1,30,16.0,235.44067307875585,4.968539431985187
Bajo,1,30,16.0,236.2921833503199,4.949656769561461
Bajo,1,30,16.0,237.14677325011084,4.930796928334548
Bajo,1,30,16.0,238.0044539161153,4.911960181676108
Bajo,1,30,16.0,238.8652365266024,4.893146801929627
Bajo,1,30,16.0,239.72913230026907,4.874357060398516
Bajo,1,30,16.0,240.59615249638665,4.855591227334226
Bajo,1,30,16.0,241.4663084149477,4.836849571924397
Bajo,1,30,16.0,242.33961139681264,4.818132362281064
Bajo,1,30,16.0,243.21607282385835,4.799439865428875
Bajo,1,30,16.0,244.0957041191261,4.780772347293338
Bajo,1,30,16.0,244.97851674697048,4.762130072689143
Bajo,1,30,16.0,245.86452221320852,4.743513305308486
Bajo,1,30,16.0,246.75373206527053,4.724922307709439
Bajo,1,30,16.0,247.64615789234952,4.706357341304381
Bajo,1,30,16.0,248.54181132555283,4.687818666348454
Bajo,1,30,16.0,249.44070403805392,4.6693065419280515
Bajo,1,30,16.0,250.3428477452439,4.6508212259493735
Bajo,1,30,16.0,251.24825420488455,4.632362975127027
Bajo,1,30,16.0,252.15693521726183,4.61393204497263
Bajo,1,30,16.0,253.06890262533915,4.595528689783538
Bajo,1,30,16.0,253.9841683149119,4.577153162631546
Bajo,1,30,16.0,254.9027442147627,4.558805715351674
Bajo,1,30,16.0,255.8246422968164,4.540486598531019
Bajo,1,30,16.0,256.7498745762962,4.5221960614976195
Bajo,1,30,16.0,257.6784531118807,4.5039343523094
Bajo,1,30,16.0,258.6103900058604,4.485701717743179
Bajo,1,30,16.0,259.5456974042957,4.467498403283702
Bajo,1,30,16.0,260.48438749717565,4.449324653112752
Bajo,1,30,16.0,261.426472518576,4.431180710098317
Bajo,1,30,16.0,262.3719647468192,4.413066815783825
Bajo,1,30,16.0,263.3208765046344,4.394983210377407
Bajo,1,30,16.0,264.2732201593178,4.376930132741275
Bajo,1,30,16.0,265.229008122894,4.358907820381109
Bajo,1,30,16.0,266.1882528522778,4.340916509435556
Bajo,1,30,16.0,267.1509668494366,4.322956434665751
Bajo,1,30,16.0,268.1171626615529,4.305027829444957
Bajo,1,30,16.0,269.08685288118863,4.287130925748221
Bajo,1,30,16.0,270.0600501464485,4.269265954142139
Bajo,1,30,16.0,271.0367671411449,4.251433143774678
Bajo,1,30,16.0,272.01701659496376,4.233632722365063
Bajo,1,30,16.0,273.00081128362973,4.215864916193767
Bajo,1,30,16.0,273.98816402907295,4.19812995009253
Bajo,1,30,16.0,274.97908769959645,4.180428047434514
Bajo,1,30,16.0,275.97359521004347,4.16275943012448
Bajo,1,30,16.0,276.9716995219658,4.145124318589089
Bajo,1,30,16.0,277.973413643793,4.127522931767252
Bajo,1,30,16.0,278.9787506310018,4.109955487100587
Bajo,1,30,16.0,279.98772358628605,4.0924222005239415
Bajo,1,30,16.0,281.00034565972794,4.07492328645602
Bajo,1,30,16.0,282.0166300489688,4.057458957790081
Bajo,1,30,16.0,283.0365899993816,4.040029425884727
Bajo,1,30,16.0,284.0602388042434,4.02263490055479
Bajo,1,30,16.0,285.0875898049086,4.005275590062302
Bajo,1,30,16.0,286.11865639098266,3.9879517011075674
Bajo,1,30,16.0,287.1534520004972,3.9706634388203077
Bajo,1,30,16.0,288.19199012008414,3.9534110067509376
Bajo,1,30,16.0,289.2342842851523,3.9361946068619003
Bajo,1,30,16.0,290.2803480800638,3.919014439519115
Bajo,1,30,16.0,291.3301951383105,3.9018707034835414
Bajo,1,30,16.0,292.3838391426922,3.884763595902816
Bajo,1,30,16.0,293.4412938254948,3.867693312303015
Bajo,1,30,16.0,294.5025729686693,3.8506600465804954
Bajo,1,30,16.0,295.56769040401133,3.833663990993877
Bajo,1,30,16.0,296.63666001334167,3.816705336156086
Bajo,1,30,16.0,297.70949572868693,3.799784271026547
Bajo,1,30,16.0,298.78621153246104,3.7829009829034628
Bajo,1,30,16.0,299.866821457648,3.766055657416201
Bajo,1,30,16.0,300.9513395879841,3.7492484785178104
Bajo,1,30,16.0,302.0397800581419,3.732479628477635
Bajo,1,30,16.0,303.1321570539145,3.715749287874042
Bajo,1,30,16.0,304.2284848124001,3.6990576355872835
Bajo,1,30,16.0,305.32877762218766,3.682404848792446
Bajo,1,30,16.0,306.4330498235436,3.665791102952541
Bajo,1,30,16.0,307.54131580859774,3.6492165718117193
Bajo,1,30,16.0,308.6535900215317,3.6326814273885732
Bajo,1,30,16.0,309.7698869587671,3.616185839969599
Bajo,1,30,16.0,310.8902211691539,3.5997299781027543
Bajo,1,30,16.0,312.01460725416047,3.5833140085911626
Bajo,1,30,16.0,313.14305986806403,3.5669380964869175
Bajo,1,30,16.0,314.27559371814124,3.5506024050850424
Bajo,1,30,16.0,315.41222356486,3.5343070959175504
Bajo,1,30,16.0,316.5529642220721,3.518052328747662
Bajo,1,30,16.0,317.6978305572061,3.5018382615641093
Bajo,1,30,16.0,318.84683749146063,3.4856650505756397
Bajo,1,30,16.0,320.0,3.469532850205574
Bajo,1,30,16.0,321.157333112148,3.453441813086557
Bajo,1,30,16.0,322.31885191158534,3.4373920900554062
Bajo,1,30,16.0,323.48457153654414,3.421383830148139
Bajo,1,30,16.0,324.6545071800075,3.4054171805950686
Bajo,1,30,16.0,325.82867408990626,3.3894922868161057
Bajo,1,30,16.0,327.0070875693173,3.3736092924161696
Bajo,1,30,16.0,328.18976297666444,3.35776833918072
Bajo,1,30,16.0,329.3767157259175,3.3419695670714655
Bajo,1,30,16.0,330.5679612867931,3.3262131142221985
Bajo,1,30,16.0,331.7635151849571,3.3104991169347597
Bajo,1,30,16.0,332.9633930022266,3.294827709675157
Bajo,1,30,16.0,334.1676103767724,3.279199025069841
Bajo,1,30,16.0,335.3761830033238,3.2636131939021
Bajo,1,30,16.0,336.5891266333727,3.2480703451086184
Bajo,1,30,16.0,337.80645707537826,3.232570605776179
Bajo,1,30,16.0,339.0281901949744,3.2171141011384945
Bajo,1,30,16.0,340.2543419151755,3.201700954573223
Bajo,1,30,16.0,341.4849282165836,3.186331287599103
Bajo,1,30,16.0,342.7199651375978,3.1710052198732415
Bajo,1,30,16.0,343.9594687746229,3.155722869188557
Bajo,1,30,16.0,345.2034552822784,3.1404843514713834
Bajo,1,30,16.0,346.45194087360994,3.1252897807792013
Bajo,1,30,16.0,347.7049418203007,3.110139269298538
Bajo,1,30,16.0,348.9624744528825,3.0950329273430235
Bajo,1,30,16.0,350.2245551609494,3.0799708633515834
Bajo,1,30,16.0,351.49120039337186,3.064953183886787
Bajo,1,30,16.0,352.76242665850907,3.049979993633385
Bajo,1,30,16.0,354.03825052442653,3.0350513953969314
Bajo,1,30,16.0,355.31868861911084,3.020167490102628
Bajo,1,30,16.0,356.60375763068555,3.005328376794302
Bajo,1,30,16.0,357.89347430763064,2.9905341526335034
Bajo,1,30,16.0,359.1878554589994,2.975784912898817
Bajo,1,30,16.0,360.4869179546374,2.9610807509852917
Bajo,1,30,16.0,361.7906787254034,2.946421758404038
Bajo,1,30,16.0,363.09915476338927,2.9318080247819696
Bajo,1,30,16.0,364.4123631221413,2.917239637861732
Bajo,1,30,16.0,365.7303209168831,2.902716683501749
Bajo,1,30,16.0,367.05304532473855,2.888239245676456
Bajo,1,30,16.0,368.3805535849544,2.8738074064766854
Bajo,1,30,16.0,369.71286299912725,2.8594212461101813
Bajo,1,30,16.0,371.0499909314274,2.8450808429023144
Bajo,1,30,16.0,372.3919548088248,2.830786273296933
Bajo,1,30,16.0,373.73877212131794,2.816537611857356
Bajo,1,30,16.0,375.09046042216056,2.8023349312675467
Bajo,1,30,16.0,376.44703732809,2.7881783023334474
Bajo,1,30,16.0,377.8085205195583,2.7740677939844414
Bajo,1,30,16.0,379.1749277409615,2.7600034732749927
Bajo,1,30,16.0,380.5462768008707,2.745985405386453
Bajo,1,30,16.0,381.9225855722655,2.7320136536289934
Bajo,1,30,16.0,383.30387199276566,2.7180882794437173
Bajo,1,30,16.0,384.690154064865,2.7042093424049343
Bajo,1,30,16.0,386.0814498561669,2.6903769002225553
Bajo,1,30,16.0,387.47777749961926,2.6765910087446745
Bajo,1,30,16.0,388.8791551937501,2.6628517219603136
Bajo,1,30,16.0,390.2856012029059,2.6491590920022783
Bajo,1,30,16.0,391.6971338574898,2.6355131691502014
Bajo,1,30,16.0,393.1137715541984,2.621914001833753
Bajo,1,30,16.0,394.5355327562643,2.608361636635955
Bajo,1,30,16.0,395.9624359936952,2.594856118296689
Bajo,1,30,16.0,397.39449986351485,2.5813974897163554
Bajo,1,30,16.0,398.83174303000726,2.567985791959653
Bajo,1,30,16.0,400.2741842249586,2.5546210642595426
Bajo,1,30,16.0,401.7218422479011,2.541303344021344
Bajo,1,30,16.0,403.1747359663593,2.528032666826986
Bajo,1,30,16.0,404.63288431609527,2.514809066439399
Bajo,1,30,16.0,406.0963063013546,2.5016325748070845
Bajo,1,30,16.0,407.5650209951158,2.4885032220687755
Bajo,1,30,16.0,409.0390475393378,2.4754210365583074
Bajo,1,30,16.0,410.518405145209,2.462386044809593
Bajo,1,30,16.0,412.00311309339895,2.4493982715617513
Bajo,1,30,16.0,413.4931907343088,2.4364577397643883
Bajo,1,30,16.0,414.9886574883231,2.423564470583019
Bajo,1,30,16.0,416.4895328460641,2.410718483404622
Bajo,1,30,16.0,417.995836368645,2.3979197958433427
Bajo,1,30,16.0,419.5075876879246,2.385168423746343
Bajo,1,30,16.0,421.0248065067639,2.3724643811997788
Bajo,1,30,16.0,422.547512599283,2.359807680534912
Bajo,1,30,16.0,424.0757258111172,2.3471983323343872
Bajo,1,30,16.0,425.6094660596779,2.334636345438608
Bajo,1,30,16.0,427.1487533344111,2.322121726952267
Bajo,1,30,16.0,428.6936076970569,2.309654482251023
Bajo,1,30,16.0,430.2440492819133,2.297234614988271
Bajo,1,30,16.0,431.80009829609673,2.2848621271020875
Bajo,1,30,16.0,433.3617750198056,2.272537018822283
Bajo,1,30,16.0,434.929099806586,2.260259288677574
Bajo,1,30,16.0,436.5020930835953,2.2480289335029155
Bajo,1,30,16.0,438.08077535186897,2.235845948446925
Bajo,1,30,16.0,439.66516718658846,2.2237103269794454
Bajo,1,30,16.0,441.25528923734856,2.211622060899245
Bajo,1,30,16.0,442.85116222842623,2.1995811403418157
Bajo,1,30,16.0,444.4528069590519,2.187587553787308
Bajo,1,30,16.0,446.0602443036799,2.175641288068574
Bajo,1,30,16.0,447.6734952122596,2.163742328379351
Bajo,1,30,16.0,449.2925807105103,2.1518906582825257
Bajo,1,30,16.0,450.917521900194,2.1400862597185517
Bajo,1,30,16.0,452.5483399593904,2.128329113013953
Bajo,1,30,16.0,454.1850561427737,2.1166191968899466
Bajo,1,30,16.0,455.82769178188914,2.1049564884711884
Bajo,1,30,16.0,457.4762682854304,2.093340963294614
Bajo,1,30,16.0,459.13080713952,2.081772595318384
Bajo,1,30,16.0,460.7913299079885,2.0702513569309535
Bajo,1,30,16.0,462.4578582326549,2.0587772189602296
Bajo,1,30,16.0,464.1304138336103,2.047350150682832
