frequency_hz,eq_copy_db,source_variant,smoothing,pipeline_version
2020.345292560016,3.798312255121013,v17_v15w_weighted_all,none,V17.0-operative
2047.794658864167,3.780340439487713,v17_v15w_weighted_all,none,V17.0-operative
2075.616965236174,3.546234340468353,v17_v15w_weighted_all,none,V17.0-operative
2103.817278616114,3.489565658031574,v17_v15w_weighted_all,none,V17.0-operative
2132.400734785907,3.4500237548440205,v17_v15w_weighted_all,none,V17.0-operative
2161.3725393046343,3.4235816978492,v17_v15w_weighted_all,none,V17.0-operative
2190.7379684565644,3.4014100651938817,v17_v15w_weighted_all,none,V17.0-operative
2220.502370212058,3.38763808561155,v17_v15w_weighted_all,none,V17.0-operative
2250.671165201529,3.389034698531864,v17_v15w_weighted_all,none,V17.0-operative
2281.2498477026406,3.390453562691436,v17_v15w_weighted_all,none,V17.0-operative
2312.243986640908,3.391874081586033,v17_v15w_weighted_all,none,V17.0-operative
2343.659226603904,3.395610523025587,v17_v15w_weighted_all,none,V17.0-operative
2375.5012888692304,3.4009722438570646,v17_v15w_weighted_all,none,V17.0-operative
2407.775972446477,3.4398422717209614,v17_v15w_weighted_all,none,V17.0-operative
2440.4891551333194,3.4776756395853563,v17_v15w_weighted_all,none,V17.0-operative
2473.646794585969,3.528679869320229,v17_v15w_weighted_all,none,V17.0-operative
2507.254929404173,3.564730013243255,v17_v15w_weighted_all,none,V17.0-operative
2541.319680230948,3.955873212343213,v17_v15w_weighted_all,none,V17.0-operative
2575.8472508672603,4.710574818189481,v17_v15w_weighted_all,none,V17.0-operative
2610.8439294018517,4.794786792087499,v17_v15w_weighted_all,none,V17.0-operative
2646.3160893564063,5.906865461861564,v17_v15w_weighted_all,none,V17.0-operative
2682.270190846291,5.925763610123044,v17_v15w_weighted_all,none,V17.0-operative
2718.7127817570517,5.862363641087382,v17_v15w_weighted_all,none,V17.0-operative
2755.650498936904,5.694592913166339,v17_v15w_weighted_all,none,V17.0-operative
2793.0900694054203,5.375024909886192,v17_v15w_weighted_all,none,V17.0-operative
2831.038311578642,5.102596286046269,v17_v15w_weighted_all,none,V17.0-operative
2869.502136510835,4.622471174052387,v17_v15w_weighted_all,none,V17.0-operative
2908.488549153114,4.490469723865444,v17_v15w_weighted_all,none,V17.0-operative
2948.0046496291725,4.251610785717137,v17_v15w_weighted_all,none,V17.0-operative
2988.057634528341,4.223767341626648,v17_v15w_weighted_all,none,V17.0-operative
3028.654798216215,4.336587505322287,v17_v15w_weighted_all,none,V17.0-operative
3069.8035341630894,4.339807717442654,v17_v15w_weighted_all,none,V17.0-operative
3111.511336290445,4.343393578669996,v17_v15w_weighted_all,none,V17.0-operative
3153.785800335713,4.347283300327956,v17_v15w_weighted_all,none,V17.0-operative
3196.634625235616,4.351452347830173,v17_v15w_weighted_all,none,V17.0-operative
3240.065614528264,4.355766533480354,v17_v15w_weighted_all,none,V17.0-operative
3284.086677774327,4.360054337391961,v17_v15w_weighted_all,none,V17.0-operative
3328.705831997507,4.363979569768165,v17_v15w_weighted_all,none,V17.0-operative
3373.931203144578,4.366974503905048,v17_v15w_weighted_all,none,V17.0-operative
3419.7710275652694,4.367903739774838,v17_v15w_weighted_all,none,V17.0-operative
3466.233653512252,4.365369170307624,v17_v15w_weighted_all,none,V17.0-operative
3513.327542661504,4.355405876119579,v17_v15w_weighted_all,none,V17.0-operative
3561.061271653334,4.280161137842327,v17_v15w_weighted_all,none,V17.0-operative
3609.443533654341,4.16385857140348,v17_v15w_weighted_all,none,V17.0-operative
3658.4831399405934,4.144703958366766,v17_v15w_weighted_all,none,V17.0-operative
3708.1890215023263,4.101529619128498,v17_v15w_weighted_all,none,V17.0-operative
3758.570230670425,3.752540624410696,v17_v15w_weighted_all,none,V17.0-operative
3809.6359427650254,3.726605071875499,v17_v15w_weighted_all,none,V17.0-operative
3861.3954577665,3.580796616205246,v17_v15w_weighted_all,none,V17.0-operative
3913.85820200915,3.5625609459811254,v17_v15w_weighted_all,none,V17.0-operative
3967.033729897913,3.609680088149804,v17_v15w_weighted_all,none,V17.0-operative
4020.931725648388,3.817663058166164,v17_v15w_weighted_all,none,V17.0-operative
4075.562005050505,3.503954758735515,v17_v15w_weighted_all,none,V17.0-operative
4130.9345172561625,3.296631516631848,v17_v15w_weighted_all,none,V17.0-operative
4187.059346591125,3.260668394284996,v17_v15w_weighted_all,none,V17.0-operative
4243.946714391591,3.549617870825634,v17_v15w_weighted_all,none,V17.0-operative
4301.606980865656,3.61278171867802,v17_v15w_weighted_all,none,V17.0-operative
4360.050646980105,3.617084780614608,v17_v15w_weighted_all,none,V17.0-operative
4419.288356372819,3.623728617442694,v17_v15w_weighted_all,none,V17.0-operative
4479.330897291178,3.73778855407904,v17_v15w_weighted_all,none,V17.0-operative
4540.189204556789,4.525255399499456,v17_v15w_weighted_all,none,V17.0-operative
4601.8743615569165,4.191577731256944,v17_v15w_weighted_all,none,V17.0-operative
4664.397602262963,4.104703953044038,v17_v15w_weighted_all,none,V17.0-operative
4727.770313276379,4.106706999304807,v17_v15w_weighted_all,none,V17.0-operative
4792.004035902365,3.9584746785353504,v17_v15w_weighted_all,none,V17.0-operative
4857.110468251749,3.785400397177941,v17_v15w_weighted_all,none,V17.0-operative
4923.101467371425,3.783503016360123,v17_v15w_weighted_all,none,V17.0-operative
4989.989051403732,3.788233916320018,v17_v15w_weighted_all,none,V17.0-operative
5057.785401775171,3.8396907343608015,v17_v15w_weighted_all,none,V17.0-operative
5126.502865414863,3.732278456990902,v17_v15w_weighted_all,none,V17.0-operative
5196.1539570031455,3.6685155678497328,v17_v15w_weighted_all,none,V17.0-operative
5266.751361250721,3.757070194130505,v17_v15w_weighted_all,none,V17.0-operative
5338.307935208765,4.439576151886903,v17_v15w_weighted_all,none,V17.0-operative
5410.836710610433,4.447852953660076,v17_v15w_weighted_all,none,V17.0-operative
5484.350896244172,4.750050740678017,v17_v15w_weighted_all,none,V17.0-operative
5558.863880359255,5.529097548756766,v17_v15w_weighted_all,none,V17.0-operative
5634.389233104058,5.186151470783978,v17_v15w_weighted_all,none,V17.0-operative
5710.940708997402,5.20859316187113,v17_v15w_weighted_all,none,V17.0-operative
5788.532249433504,5.227198604445334,v17_v15w_weighted_all,none,V17.0-operative
5867.177985220955,5.2427486278627295,v17_v15w_weighted_all,none,V17.0-operative
5946.892239156187,5.25578222328726,v17_v15w_weighted_all,none,V17.0-operative
6027.689528631924,5.266559168061477,v17_v15w_weighted_all,none,V17.0-operative
6109.584568281044,5.275671713320158,v17_v15w_weighted_all,none,V17.0-operative
6192.592272656387,5.28316097263786,v17_v15w_weighted_all,none,V17.0-operative
6276.727758946957,5.289484350168881,v17_v15w_weighted_all,none,V17.0-operative
6362.0063497310375,5.294735126147576,v17_v15w_weighted_all,none,V17.0-operative
6448.443575766704,5.2991212127528895,v17_v15w_weighted_all,none,V17.0-operative
6536.055178820251,5.302801614278771,v17_v15w_weighted_all,none,V17.0-operative
6624.857114533056,5.305841941971802,v17_v15w_weighted_all,none,V17.0-operative
6714.865555327381,5.308412338886671,v17_v15w_weighted_all,none,V17.0-operative
6806.096893351663,5.3105253372769,v17_v15w_weighted_all,none,V17.0-operative
6898.567743465818,5.3123066991607,v17_v15w_weighted_all,none,V17.0-operative
6992.294946267104,5.313786062542279,v17_v15w_weighted_all,none,V17.0-operative
7087.295571157095,5.3150188512481735,v17_v15w_weighted_all,none,V17.0-operative
7183.586919450323,5.316052613941854,v17_v15w_weighted_all,none,V17.0-operative
7281.186527525161,5.316903745182099,v17_v15w_weighted_all,none,V17.0-operative
7380.112170017516,5.317621771696746,v17_v15w_weighted_all,none,V17.0-operative
7480.38186305788,5.318210725266683,v17_v15w_weighted_all,none,V17.0-operative
7582.013867552431,5.318705029862803,v17_v15w_weighted_all,none,V17.0-operative
7685.026692508648,5.319113937190298,v17_v15w_weighted_all,none,V17.0-operative
7789.439098406134,5.319452560312617,v17_v15w_weighted_all,none,V17.0-operative
7895.270100613236,5.319734980034357,v17_v15w_weighted_all,none,V17.0-operative
8002.538972850089,5.319965307846407,v17_v15w_weighted_all,none,V17.0-operative
8111.265250698697,5.3201578601036585,v17_v15w_weighted_all,none,V17.0-operative
8221.46873516072,5.320313895390349,v17_v15w_weighted_all,none,V17.0-operative
8333.169496263592,5.320442886275334,v17_v15w_weighted_all,none,V17.0-operative
8446.387876715618,5.320547723175339,v17_v15w_weighted_all,none,V17.0-operative
8561.144495610763,5.320632477460501,v17_v15w_weighted_all,none,V17.0-operative
8677.460252183748,5.320701339848167,v17_v15w_weighted_all,none,V17.0-operative
8795.356329616181,5.320755317049807,v17_v15w_weighted_all,none,V17.0-operative
8914.854198894383,5.320798580818566,v17_v15w_weighted_all,none,V17.0-operative
9035.975622719656,5.320831647813671,v17_v15w_weighted_all,none,V17.0-operative
9158.74265947164,5.320856795253308,v17_v15w_weighted_all,none,V17.0-operative
9283.177667225556,5.320875109764265,v17_v15w_weighted_all,none,V17.0-operative
9409.303307824004,5.32088768423094,v17_v15w_weighted_all,none,V17.0-operative
9537.142551004092,5.320895763392051,v17_v15w_weighted_all,none,V17.0-operative
9666.718678580632,5.320899586655152,v17_v15w_weighted_all,none,V17.0-operative
9798.055288686191,5.320900360057732,v17_v15w_weighted_all,none,V17.0-operative
9931.1763000687,5.320898203715382,v17_v15w_weighted_all,none,V17.0-operative
10066.10595644752,5.320893833113197,v17_v15w_weighted_all,none,V17.0-operative
10202.86883092865,5.320887523972157,v17_v15w_weighted_all,none,V17.0-operative
10341.48983047992,5.320879568777446,v17_v15w_weighted_all,none,V17.0-operative
10481.994200466994,5.320870337298908,v17_v15w_weighted_all,none,V17.0-operative
10624.40752925102,5.320859883767173,v17_v15w_weighted_all,none,V17.0-operative
10768.75575284871,5.320848752703975,v17_v15w_weighted_all,none,V17.0-operative
10915.065159655764,5.320836561296671,v17_v15w_weighted_all,none,V17.0-operative
11063.362395234455,5.320823736723519,v17_v15w_weighted_all,none,V17.0-operative
11213.67446716626,5.320810525205862,v17_v15w_weighted_all,none,V17.0-operative
11366.028749970426,5.320796759034591,v17_v15w_weighted_all,none,V17.0-operative
11520.452990089365,5.320782614346514,v17_v15w_weighted_all,none,V17.0-operative
11676.975310941769,5.320768180927335,v17_v15w_weighted_all,none,V17.0-operative
11835.624218044388,5.320753480169391,v17_v15w_weighted_all,none,V17.0-operative
11996.428604203413,5.320738608058196,v17_v15w_weighted_all,none,V17.0-operative
12159.417754776345,5.250156959645846,v17_v15w_weighted_all,none,V17.0-operative
12324.621353005405,5.059309116920475,v17_v15w_weighted_all,none,V17.0-operative
12492.069485423372,5.059276307952482,v17_v15w_weighted_all,none,V17.0-operative
12661.79264733289,5.059243334546981,v17_v15w_weighted_all,none,V17.0-operative
12833.821748360197,5.059210570847471,v17_v15w_weighted_all,none,V17.0-operative
13008.188118084325,5.059177636622051,v17_v15w_weighted_all,none,V17.0-operative
13184.923511742809,5.059144153804554,v17_v15w_weighted_all,none,V17.0-operative
13364.060116014773,5.05911059793297,v17_v15w_weighted_all,none,V17.0-operative
13545.630554882857,5.059076977719055,v17_v15w_weighted_all,none,V17.0-operative
13729.667895574528,5.01091700554755,v17_v15w_weighted_all,none,V17.0-operative
13916.205654584242,4.946829320017827,v17_v15w_weighted_all,none,V17.0-operative
14105.277803777391,4.946787931142374,v17_v15w_weighted_all,none,V17.0-operative
14296.918776577191,4.94674699004837,v17_v15w_weighted_all,none,V17.0-operative
14491.163474235633,4.946705454190197,v17_v15w_weighted_all,none,V17.0-operative
14688.047272189597,4.946663899951703,v17_v15w_weighted_all,none,V17.0-operative
14887.606026503394,4.483265843215004,v17_v15w_weighted_all,none,V17.0-operative
15089.87608039877,4.409126993539854,v17_v15w_weighted_all,none,V17.0-operative
15294.89427087366,4.40479169044132,v17_v15w_weighted_all,none,V17.0-operative
15502.697935410872,4.400378289528481,v17_v15w_weighted_all,none,V17.0-operative
15713.324918777906,4.395897277393981,v17_v15w_weighted_all,none,V17.0-operative
15926.813579919164,4.3913403137385405,v17_v15w_weighted_all,none,V17.0-operative
16143.202798941807,4.386709405317726,v17_v15w_weighted_all,none,V17.0-operative
16362.531984196508,4.382004867938708,v17_v15w_weighted_all,none,V17.0-operative
16584.841079454418,4.377219760932952,v17_v15w_weighted_all,none,V17.0-operative
16810.170571181665,4.372362656952061,v17_v15w_weighted_all,none,V17.0-operative
17038.56149591263,4.367419805344705,v17_v15w_weighted_all,none,V17.0-operative
17270.05544772345,4.3624019670294905,v17_v15w_weighted_all,none,V17.0-operative
17504.694585807065,4.357300767977985,v17_v15w_weighted_all,none,V17.0-operative
17742.521642151118,4.3521175940904575,v17_v15w_weighted_all,none,V17.0-operative
17983.57992932025,4.346853640350665,v17_v15w_weighted_all,none,V17.0-operative
18227.91334834408,4.346496091264539,v17_v15w_weighted_all,none,V17.0-operative
18475.56639671238,4.346496091264539,v17_v15w_weighted_all,none,V17.0-operative
18726.584176478835,4.346496091264539,v17_v15w_weighted_all,none,V17.0-operative
18981.01240247497,4.346496091264539,v17_v15w_weighted_all,none,V17.0-operative
19238.897410635625,4.346496091264539,v17_v15w_weighted_all,none,V17.0-operative
19500.286166437545,4.346496091264539,v17_v15w_weighted_all,none,V17.0-operative
19765.22627345265,4.346496091264539,v17_v15w_weighted_all,none,V17.0-operative
20000.0,4.346496091264539,v17_v15w_weighted_all,none,V17.0-operative
