frequency_hz,baseline_central_db,repro_central_db,delta_db,baseline_effective_pairs,baseline_support
27.187127817570516,0.0106157715690128,0.0028617812633703,-0.0077539903056425,0,No identificado
27.233027821020293,0.0106293483619449,0.0028752355903488,-0.0077541127715961,0,No identificado
27.27900531740463,0.010642925154877,0.0028886899173274,-0.0077542352375496,0,No identificado
27.325060437554768,0.0106565019478091,0.002902144244306,-0.007754357703503101,0,No identificado
27.37119331252285,0.0106700787407412,0.0029155985712846,-0.007754480169456601,0,No identificado
27.417404073582254,0.0106836555336732,0.0029290528982632,-0.00775460263541,0,No identificado
27.463692852228014,0.0106972323266053,0.0029425072252417,-0.0077547251013635994,0,No identificado
27.510059780177144,0.0107108091195374,0.0029559615522203,-0.007754847567317101,0,No identificado
27.556504989369035,0.0107243859124695,0.0029694158791989,-0.007754970033270601,0,No identificado
27.603028611965847,0.0107379627054015,0.0029828702061775,-0.007755092499224,0,No identificado
27.649630780352854,0.0107515394983336,0.0029963245331561,-0.007755214965177499,0,No identificado
27.69631162713885,0.0107651162912657,0.0030097788601347,-0.007755337431131001,0,No identificado
27.74307128515651,0.0107786930841978,0.0030232331871132,-0.0077554598970846,0,No identificado
27.789909887462752,0.0107922698771299,0.0030366875140918,-0.0077555823630381,0,No identificado
27.836827567339157,0.0108058466700619,0.0030501418410704,-0.007755704828991499,0,No identificado
27.883824458292302,0.010819423462994,0.003063596168049,-0.007755827294945001,0,No identificado
27.9309006940542,0.0108330002559261,0.0030770504950276,-0.0077559497608985,0,No identificado
27.978056408582603,0.0108465770488582,0.0030905048220061,-0.007756072226852101,0,No identificado
28.025291736061448,0.0107766707553978,0.0030648430196939,-0.0077118277357039,0,No identificado
28.0726068109012,0.010634271829951,0.0030052146825068,-0.007629057147444199,0,No identificado
