pair,family,string,register,event,phase,f,f0,y,snr,match_cost,kind,weight_base,harmonic,frequency_cafe,frequency_azul
A_12,fret12,A,low,4,attack,1322.940006028321,109.83070066008314,31.429536221760188,19.102964857370168,2.2302883782200187,tonal_harmonic,0.002,12,1318.90869140625,1326.983642578125
A_12,fret12,A,low,4,attack,1429.920111673703,109.83070066008314,21.941277789178145,20.274296433791775,2.2302883782200187,tonal_harmonic,0.002,13,1422.5372314453125,1437.34130859375
A_12,fret12,A,low,4,stabilization,551.115006666764,109.83070066008314,12.734526256172657,15.285286739762327,2.2302883782200187,tonal_harmonic,0.012467507126365853,5,550.4425048828125,551.788330078125
A_12,fret12,A,low,4,stabilization,661.4727412210318,109.83070066008314,33.59405023210367,16.57339195593346,2.2302883782200187,tonal_harmonic,0.0035000000000000005,6,660.8001708984375,662.14599609375
A_12,fret12,A,low,4,stabilization,771.1566625456331,109.83070066008314,25.02107486991659,20.301881126822423,2.2302883782200187,tonal_harmonic,0.0035000000000000005,7,769.81201171875,772.503662109375
A_12,fret12,A,low,4,stabilization,1211.9064343417565,109.83070066008314,35.24448776566181,11.165173379275203,2.2302883782200187,tonal_harmonic,0.0035000000000000005,11,1207.2052001953125,1216.6259765625
A_12,fret12,A,low,4,stabilization,1323.6148033208767,109.83070066008314,27.05626281268089,12.39480017272831,2.2302883782200187,tonal_harmonic,0.0035000000000000005,12,1320.2545166015625,1326.983642578125
A_12,fret12,A,low,4,stabilization,1431.272282294209,109.83070066008314,25.115847166546082,11.504605081624021,2.2302883782200187,tonal_harmonic,0.0035000000000000005,13,1425.2288818359375,1437.34130859375
A_12,fret12,A,low,4,body,220.04241943359375,109.83070066008314,0.18272525739391554,10.333778305143525,2.2302883782200187,tonal_harmonic,0.4,2,220.04241943359375,220.04241943359375
A_12,fret12,A,low,4,body,551.115006666764,109.83070066008314,28.17218156642965,15.36093485210418,2.2302883782200187,tonal_harmonic,0.010000000000000002,5,550.4425048828125,551.788330078125
A_12,fret12,A,low,4,body,771.8295761671518,109.83070066008314,28.80814887390502,16.780780528069442,2.2302883782200187,tonal_harmonic,0.010000000000000002,7,770.4849243164062,773.1765747070312
A_12,fret12,A,low,4,sustain,551.115006666764,109.83070066008314,34.24468734580709,13.007348336449283,2.2302883782200187,tonal_harmonic,0.0075,5,550.4425048828125,551.788330078125
